timestamp,current_DO,forecast_DO,pH,flow_rate,energy_consumption,pump_condition,aeration_condition,reconstruction_error,anomaly_detected,risk_score,risk_level,risk_reasons,recommendation
2025-01-02 12:00:00,3.878374299276879,3.866511007381452,7.152313266499795,1441.2210600845904,65.07656686422621,1.0,1.0,0.3297033165104515,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-02 13:00:00,3.864035166883349,3.803367561553344,7.150959043524077,1351.81484442541,64.38042911830642,1.0,1.0,0.33317884777582374,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-02 14:00:00,3.749088795677966,3.760561290830429,7.108479170558199,1372.0538261089469,73.05095829537183,1.0,1.0,0.3236446592858413,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-02 15:00:00,3.657892472747752,3.741010839623144,7.000814266219332,1416.704852522376,65.48620348932862,1.0,1.0,0.3185455495373765,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-02 16:00:00,3.477798635343695,3.73430536369288,7.124338781499403,1402.9366235845648,72.92944038064873,1.0,1.0,0.33918200932689696,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-02 17:00:00,3.711809469544232,3.718865900771877,6.97964846915436,1327.7115726535487,68.85043059320641,1.0,1.0,0.3353074009346473,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-02 18:00:00,3.773742168835743,3.7372908062235206,6.989120931589443,1256.912398117134,69.31796933822658,1.0,1.0,0.32624111866692906,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-02 19:00:00,3.590353667331968,3.7798347842507845,7.119705309095995,1186.450333698482,67.75403608967311,1.0,1.0,0.3254982499956823,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-02 20:00:00,3.8508098877570753,3.8377864451239083,7.047395833206134,1071.349939608861,65.03329495214844,1.0,1.0,0.3098152821214876,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-02 21:00:00,4.055601125314699,3.9188385543528406,7.015817018931746,1047.607010622238,61.07307384288124,1.0,1.0,0.3256810621698607,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-02 22:00:00,3.885472078880086,4.024395198059366,7.208758595994393,1009.565627822038,60.31568243011713,1.0,1.0,0.3253369502013467,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-02 23:00:00,4.027136591783191,4.089103108029975,7.145287793363632,1039.724403271586,62.69971485298796,1.0,1.0,0.3020334582478151,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 00:00:00,4.388640913052647,4.138649838463985,7.274917197112886,983.6406247212044,61.12911765987157,1.0,1.0,0.29913259233049744,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 01:00:00,4.441485252276832,4.192786348429565,7.20451507564496,880.663193008677,59.2101931915546,1.0,1.0,0.3288366488242517,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 02:00:00,4.033895829101447,4.23667163408112,7.1782721561545175,982.7615803133892,62.95952341711179,1.0,1.0,0.3374562057254685,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 03:00:00,4.462470427608493,4.2695898984808975,7.279893706028616,974.8252004730006,62.67262980787684,1.0,1.0,0.35189684812591504,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 04:00:00,4.289449381107505,4.28959318577776,7.2522724336203295,999.8328825014604,60.93868930698067,1.0,1.0,0.36773198936375084,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 05:00:00,4.175579285558182,4.2986251002653875,7.344273822707758,1107.525432997839,65.99891858136415,1.0,1.0,0.363828586165566,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 06:00:00,4.410024561596908,4.287810143675046,7.350643315559775,1184.2784076877128,62.244727548944816,1.0,1.0,0.36758775781218045,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 07:00:00,4.151367304608764,4.25108834394236,7.363846393545156,1241.907605360229,67.51488583525645,1.0,1.0,0.38892276824361194,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 08:00:00,4.151160852301822,4.200532000781544,7.289333091150583,1224.351782279586,71.70678145924367,1.0,1.0,0.3904863415209911,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 09:00:00,4.058360659048982,4.143782980185971,7.348428167120693,1306.0854430866952,68.57608493857752,1.0,1.0,0.38208788820670786,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 10:00:00,4.395354501465811,4.075699261714549,7.210487732814691,1384.6124818979315,70.35191490555418,1.0,1.0,0.3732756000138518,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 11:00:00,3.816660930561138,3.9761764914352193,7.228407873915692,1451.7456276287714,72.62829603223571,1.0,1.0,0.37135652880484527,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 12:00:00,3.751888551370076,3.8909959705580532,7.179062863380294,1410.2593576063382,68.60725107972121,1.0,1.0,0.3714721034413926,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 13:00:00,3.760438753112061,3.8329008967420624,7.256594188265351,1431.6453460501282,73.16048080323534,1.0,1.0,0.36622264530017884,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 14:00:00,3.866290606706117,3.7793698871515566,7.192586174958418,1382.037124479105,72.54934221701666,1.0,1.0,0.3633463732310711,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 15:00:00,3.733822463553331,3.7482910637802993,7.10973487132731,1354.016798824635,74.04951852336909,1.0,1.0,0.3851679837569183,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 16:00:00,3.608086524610839,3.7365979491890653,7.099304990913686,1406.2692894925103,71.40421435235191,1.0,1.0,0.37476056059388535,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 17:00:00,3.680796733468984,3.730354063859645,7.145641934851684,1381.030801285687,83.71072078440801,1.0,1.0,0.3730351615619476,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 18:00:00,3.963527762564435,3.738985789250099,7.043314230263444,1258.87611535349,71.19078661952899,1.0,1.0,0.38490414068088236,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 19:00:00,3.4852325415536933,3.7668022979643654,6.979785602142576,1245.1589804051412,75.30072192462211,1.0,1.0,0.3887921594838235,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 20:00:00,3.6967169749235897,3.793724784338341,7.04906797562283,1154.157050302539,70.8399364413238,1.0,1.0,0.3737846472888105,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 21:00:00,3.921683214583723,3.8441213705176454,7.096348459093004,1050.9696110427694,62.02224356114277,1.0,1.0,0.35799660924681,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 22:00:00,3.709481924212176,3.9199925051567766,7.209763067713898,1046.5571747631072,64.90664599620055,1.0,1.0,0.337905101653164,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-03 23:00:00,3.975887623259111,4.02464066487561,7.22640386846945,1061.3655485827037,65.98569699312375,1.0,1.0,0.3461865254737742,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 00:00:00,4.326143388396285,4.091018752710373,7.209854404511793,869.7478497616135,52.510577420136215,1.0,1.0,0.3606131704054317,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 01:00:00,4.262834880344083,4.169255712641504,7.263696802202386,934.4089645116304,58.292819216245405,1.0,1.0,0.3222624584053242,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 02:00:00,4.4731508687152,4.234126041496145,7.24855481230134,753.4714918375228,53.26445338420296,1.0,1.0,0.2971026008849625,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 03:00:00,4.481916285633537,4.278415370970968,7.406438303049623,929.9241254794464,59.7019147042822,1.0,1.0,0.2921361186783522,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 04:00:00,4.41344107397793,4.304162611320844,7.377750196195408,931.1820533344236,55.473822987448365,1.0,1.0,0.28986462472904956,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 05:00:00,4.324822894456259,4.312536789611774,7.330493235050204,958.544669229036,65.68701536249934,1.0,1.0,0.28793998563110446,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 06:00:00,4.525996771378349,4.297456552898637,7.327987890747446,1028.2243212019532,68.97599996854696,1.0,1.0,0.27617365646528047,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 07:00:00,4.230623649765341,4.25585156901611,7.356365752090728,990.5593988429598,62.284733473304726,1.0,1.0,0.26121304283765095,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 08:00:00,4.22547512161215,4.206307339871033,7.304015059814103,1126.0196787894563,67.19651214326082,1.0,1.0,0.265502532793156,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 09:00:00,3.9362216173206193,4.154875614112113,7.194479771099769,1204.070065718029,68.67253609413376,1.0,1.0,0.2669496452330146,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 10:00:00,4.065204191531747,4.103613633358321,7.337718179848138,1299.2402967496623,66.24329465496227,1.0,1.0,0.286688059090319,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 11:00:00,4.058820567618337,4.036104594585325,7.287918830108263,1243.7393273951243,64.10371826163079,1.0,1.0,0.2772703052300342,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 12:00:00,4.098647242523706,3.9730066088269687,7.227016635034868,1252.2577663482452,67.77976288313474,1.0,1.0,0.26328533055114545,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 13:00:00,4.0481636670584455,3.9119939827729358,7.1456764235353205,1273.420933038696,65.5120991438024,1.0,1.0,0.27649577426236066,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 14:00:00,3.7480508419444023,3.8697585370223524,7.13504479949248,1329.833073775032,73.99283142389089,1.0,1.0,0.2886088734385784,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 15:00:00,3.715868646070151,3.8320743064102687,6.978711244553861,1281.8552871521244,68.41700272258723,1.0,1.0,0.2927292849410608,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 16:00:00,3.768700471229229,3.8038997707362565,7.046608016236121,1208.8958555667775,69.27204364444215,1.0,1.0,0.30115780005614734,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 17:00:00,3.779612241489485,3.7884858518001803,7.1711006685779735,1211.0970344901011,65.99084765001477,1.0,1.0,0.31898411387065967,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 18:00:00,4.0556868782651945,3.7878589020158993,7.112418269005438,1140.273403462806,62.3029996979937,1.0,1.0,0.3077096366741496,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 19:00:00,3.4829080293592565,3.81919719128367,6.992960258791088,1123.58902457398,73.69395080861914,1.0,1.0,0.30272934762039544,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 20:00:00,3.771409677853796,3.842843400326132,7.060119065690572,992.5026970333748,63.30979693745868,1.0,1.0,0.31916411610831147,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 21:00:00,3.78917588184158,3.9010307134545577,7.020536060424723,957.2552034031004,62.699498811631045,1.0,1.0,0.33445886977493194,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 22:00:00,3.683617547249957,3.964796119338168,7.11238682806896,909.6200683727586,61.96455124664602,1.0,1.0,0.3611601328492241,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-04 23:00:00,4.121268305477521,4.036049137925898,7.17886870672316,827.0803401166161,57.409847928647615,1.0,1.0,0.38842709405557274,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 00:00:00,4.080404496291346,4.1003584113973455,7.29193814318054,884.6854339894672,59.95966287058274,1.0,1.0,0.36245277983177404,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 01:00:00,4.10253218731004,4.178006883144569,7.2795277722304625,875.747487248095,53.87064433866721,1.0,1.0,0.37047302617049416,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 02:00:00,4.079336126155764,4.242442056253323,7.25554510585449,871.590127070472,62.49325266702766,1.0,1.0,0.3823885209298547,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 03:00:00,4.183157745951083,4.292128293507757,7.273933970975961,882.3820917806797,60.60109651939047,1.0,1.0,0.3669174699894152,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 04:00:00,4.225121564419199,4.325045187338255,7.280214809325502,863.5732518714372,61.374600447437466,1.0,1.0,0.36429443968218045,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 05:00:00,4.214941008753189,4.340700686241763,7.3792953211580254,953.0709604755588,64.32093726901867,1.0,1.0,0.3558452379061421,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 06:00:00,4.236479589613206,4.340149957241476,7.381934531241282,1008.672933014151,61.70210495377901,1.0,1.0,0.3549308631871915,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 07:00:00,4.398090200945645,4.312195997560704,7.249297090011979,1043.8975228850272,60.91676732203841,1.0,1.0,0.34553992206975226,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 08:00:00,4.397918555683708,4.27037442946796,7.228544759572377,1128.647056717174,63.92288956227689,1.0,1.0,0.3413899168819735,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 09:00:00,4.266225152089348,4.227334596607894,7.268693129355835,1206.1822885566542,60.6327583091193,1.0,1.0,0.3364052927074867,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 10:00:00,4.299510530905494,4.168392391053049,7.239561773213566,1317.6134302907683,65.2464229889813,1.0,1.0,0.3194088037027741,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 11:00:00,3.966986094397445,4.098304356351946,7.229432283466933,1274.9174887948716,71.14941026097905,1.0,1.0,0.3353349911501059,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 12:00:00,3.766202159118817,4.00804717405615,7.109440643616944,1300.2297460609632,72.86571153858173,1.0,1.0,0.3512484458468555,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 13:00:00,3.8257441773776497,3.9281722167992195,7.130926296456932,1292.6499337905225,76.25885882256922,1.0,1.0,0.35295157730464877,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 14:00:00,3.7908165946952055,3.870017077784604,7.139824861487155,1202.2952737899818,68.08574241321085,1.0,1.0,0.3486879685272197,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 15:00:00,3.673380197364191,3.8439975053191118,7.06469742346524,1265.868362822224,74.04859684769214,1.0,1.0,0.343443041889281,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 16:00:00,3.673040788573408,3.8153008170142666,7.134637215242349,1235.4454241836406,69.67673246520384,1.0,1.0,0.3496947183237311,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 17:00:00,3.6108054284602025,3.794388653832559,7.176953970014769,1298.8458950618378,68.19132441395635,1.0,1.0,0.33864212828352486,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 18:00:00,3.930483973817617,3.797689515750504,7.056790658914476,1127.2486703269938,66.37683522439613,1.0,1.0,0.33885394332658036,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 19:00:00,3.941786268110679,3.8329762951844897,7.131565319508038,1093.5696304050125,64.49211933616974,1.0,1.0,0.3432371183995298,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 20:00:00,3.8657954108470554,3.8826774716440577,7.083141728260066,1022.5330566211196,63.21576667539805,1.0,1.0,0.33267691003498917,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 21:00:00,3.839679642222877,3.956976126451924,7.083460704829637,919.409488307121,59.60887157249668,1.0,1.0,0.3343872622775003,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 22:00:00,4.020461439407468,4.040750700231207,7.115697037758801,978.6919619168816,61.67680156235884,1.0,1.0,0.3188474149469533,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-05 23:00:00,4.040857461825563,4.105501918049499,7.224913871731622,926.7754992534664,58.83699504844793,1.0,1.0,0.29710989708939134,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 00:00:00,4.234379933903144,4.174937339056583,7.171608785487253,1003.7742393075608,67.146053302161,1.0,1.0,0.29314222212458513,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 01:00:00,4.027141360622789,4.219087744202925,7.221358807350765,919.0775645342368,64.04748418356536,1.0,1.0,0.2909108769691728,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 02:00:00,4.278570092537308,4.264044061217074,7.207690963887428,1031.303545682748,57.829407050490246,1.0,1.0,0.30078458648688833,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 03:00:00,4.330167031129895,4.293510478360775,7.321697410967561,929.0706052660822,57.29134325203725,1.0,1.0,0.3089884253985196,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 04:00:00,4.405562869518366,4.310772832686261,7.33168345127878,1056.7029417362407,59.591224143682176,1.0,1.0,0.2868261680817934,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 05:00:00,4.285652659265536,4.311604562652849,7.389971541314606,1178.570503161449,63.3040613885503,1.0,1.0,0.2868096718096903,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 06:00:00,4.239768918072352,4.2768702254307485,7.35330699722033,1093.3092945445142,60.24849513426072,1.0,1.0,0.2862407122323948,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 07:00:00,4.609072313812613,4.238983064904884,7.3373230941407215,1174.5166021678754,60.9367832827424,1.0,1.0,0.2822268289559525,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 08:00:00,3.998899520010328,4.186971468416395,7.325438376352963,1266.600882253549,70.85283589179497,1.0,1.0,0.2852325269675566,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 09:00:00,4.226700526902547,4.120838588274622,7.266918921940724,1297.343595564771,65.43177256935594,1.0,1.0,0.2763632786553244,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 10:00:00,4.107296261131905,4.0240245854189185,7.263686358257608,1299.9257730867955,63.96441238043159,1.0,1.0,0.281064971305615,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 11:00:00,3.974066484896788,3.9386183018003993,7.264989215678753,1410.9314307745365,64.5529613302509,1.0,1.0,0.2810567275055395,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 12:00:00,3.912450947271871,3.8601896163593388,7.146706509850574,1384.0185311917016,64.73351181449328,1.0,1.0,0.2649320760876759,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 13:00:00,3.715556418834339,3.8058494911953384,7.2489266464425235,1461.3116593785833,74.43292041352892,1.0,1.0,0.2645766480789239,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 14:00:00,3.518982151139471,3.7540814106033866,7.15815013379173,1390.4481077688552,74.25588589169408,1.0,1.0,0.2626418723251605,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 15:00:00,3.4903150992633463,3.7141484355799097,7.203642757263552,1477.5931451340546,75.06766752381384,1.0,1.0,0.24880393647055396,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 16:00:00,3.643336077548427,3.6890713350786983,7.030792736732411,1334.4592293296407,70.12764088258982,1.0,1.0,0.2578469288836362,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 17:00:00,3.702974981976084,3.703580866744317,7.017063152954901,1305.5072317707445,69.60113209278947,1.0,1.0,0.2680711813128333,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 18:00:00,3.627983958810574,3.732672707304236,7.096919522494797,1298.72484560624,72.13074432127317,1.0,1.0,0.2569045788574473,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 19:00:00,3.52504827861724,3.7632854514602623,7.088665872219988,1144.611105760472,67.6228912105039,1.0,1.0,0.2567937793520695,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 20:00:00,3.961577773814801,3.819084530488987,7.07680635414928,1148.119126232581,66.12026639929688,1.0,1.0,0.25928727342242025,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 21:00:00,3.686330607864411,3.8983182711920548,7.060026003596796,1138.821423942709,67.24971058461206,1.0,1.0,0.264539446124903,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 22:00:00,4.100782211024488,3.9852422825406815,7.140285193274358,957.9576269599734,61.73231024784764,1.0,1.0,0.27229168596991665,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-06 23:00:00,3.8868611536417728,4.07814625897206,7.185511402187255,1000.4624267256884,57.36824570696413,1.0,1.0,0.28262304826225015,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-07 00:00:00,4.32423942122219,4.137386019400271,7.147162177910891,979.8725274318026,62.47289977900728,1.0,1.0,0.2811306849796151,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-07 01:00:00,4.005578691282596,4.178856601832936,7.212291743740137,995.182029229979,63.7027543935392,1.0,1.0,0.30991184763482055,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-07 02:00:00,3.93676542084379,4.216533893938047,7.2858640297799075,912.5150197011098,60.50757464841503,1.0,1.0,0.30745185899478067,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-07 03:00:00,4.231106568450636,4.250231121387195,7.329594577422343,932.7333555029423,58.99182234197238,1.0,1.0,0.31978520480495365,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-07 04:00:00,4.150634243378314,4.280580219410408,7.294960905291207,1053.781742967989,64.34444377685263,1.0,1.0,0.324634648081897,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-07 05:00:00,4.399490395799836,4.291787672777846,7.279092501929682,1093.3643102954934,61.09737376917598,1.0,1.0,0.30720821935104037,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-07 06:00:00,4.376057627326479,4.285296296900981,7.33256946647949,1149.1556074409596,64.49223602098034,1.0,1.0,0.30423754595535674,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-07 07:00:00,4.095293141909779,4.259280013801757,7.3009660957078975,1215.590169427364,66.45787401018626,1.0,1.0,0.3059950412709936,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-07 08:00:00,4.03482759360748,4.2098512722505,7.227890585284404,1231.5154583535727,69.67999185569715,1.0,1.0,0.3134667233535668,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-07 09:00:00,3.927909413699772,4.154453787152458,7.254840059378194,1330.4514163722451,66.62763115981252,1.0,1.0,0.32790812924416,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-07 10:00:00,3.878837504681453,4.078401835878247,7.2164419127853,1382.893888783212,71.24111220461798,1.0,1.0,0.3225047026782364,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-07 11:00:00,4.217467537746241,3.9621136839768036,7.227593274150908,1375.700283097079,62.6800871749366,1.0,1.0,0.31867099414153033,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-07 12:00:00,3.8420117253107806,3.8795975283616717,7.151187459636114,1515.7820513108904,70.6527646380535,1.0,1.0,0.32966371703280506,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
2025-01-07 13:00:00,3.945054396512441,3.8154421569711,7.1297600103187735,1461.3224814410305,67.68123478222142,1.0,1.0,0.3354685508800766,0,0,LOW,,STP operating conditions appear normal. Continue routine monitoring.
